brood_year,year,tag_code,tag_other,species,trap_date,sex,origin,fork_length,age,final_age,ad_clip,cwt
BY20,2020,3DD.0077A02586,NA,ST,2019-09-04T11:09:00Z,F,W,820,2.2,4,NA,NA
BY20,2020,3DD.0077B22D4F,NA,ST,2019-09-04T11:34:00Z,F,H,590,1.1,2,NA,NA
BY20,2020,3DD.0077A02E12,NA,ST,2019-09-04T11:38:00Z,M,W,620,2.1,3,NA,NA
BY20,2020,3DD.0077A0FD56,NA,ST,2019-09-04T11:43:00Z,F,W,690,R.2,NA,NA,NA
BY20,2020,3DD.0077840F9D,NA,ST,2019-09-04T11:47:00Z,M,W,710,2.2,4,NA,NA
BY20,2020,3DD.00779F67CD,NA,ST,2019-09-04T12:05:00Z,M,W,580,2.1,3,NA,NA
BY20,2020,3DD.0077A1230A,NA,ST,2019-09-04T12:06:00Z,F,W,560,2.1,3,NA,NA
BY20,2020,3DD.0077A0F0E6,NA,ST,2019-09-04T12:08:00Z,F,W,660,R.1,NA,NA,NA
BY20,2020,3DD.0077A03B58,NA,ST,2019-09-04T12:17:00Z,F,W,650,2.1,3,NA,NA
BY20,2020,3DD.0077A03553,NA,ST,2019-09-04T12:18:00Z,M,H,590,1.1,2,AD,NA
BY20,2020,3DD.0077A0BAC8,NA,ST,2019-09-04T12:49:00Z,M,W,780,2.2,4,NA,NA
BY20,2020,3DD.003BE50157,NA,ST,2019-09-04T12:56:00Z,M,H,690,1.2,3,NA,SN
BY20,2020,3DD.0077D9D58D,NA,ST,2019-09-04T13:08:00Z,F,W,560,R.1,NA,NA,NA
BY20,2020,3DD.0077DA4100,NA,ST,2019-09-04T13:37:00Z,F,H,670,1.2,3,AD,NA
BY20,2020,3DD.0077DA8A7C,NA,ST,2019-09-04T13:40:00Z,F,W,550,2.1,3,NA,NA
BY20,2020,3DD.0077DA6852,NA,ST,2019-09-04T13:50:00Z,F,H,580,1.1,2,AD,NA
BY20,2020,3DD.0077DA8422,NA,ST,2019-09-04T13:53:00Z,F,W,710,2.2,4,NA,NA
BY20,2020,3DD.00778EC3E4,NA,ST,2019-09-04T14:04:00Z,M,W,610,2.1,3,NA,NA
BY20,2020,3DD.0077DA2446,NA,ST,2019-09-04T14:17:00Z,M,H,580,1.1,2,AD,NA
BY20,2020,3DD.0077DA6441,NA,ST,2019-09-04T14:18:00Z,F,H,580,1.1,2,AD,NA
BY20,2020,3DD.0077DA8429,NA,ST,2019-09-04T14:20:00Z,F,H,600,1.1,2,AD,NA
BY20,2020,3DD.0077DA7030,NA,ST,2019-09-04T14:21:00Z,F,H,690,1.2,3,AD,NA
BY20,2020,3DD.0077DA5BC9,NA,ST,2019-09-04T14:27:00Z,F,W,770,2.2,4,NA,NA
BY20,2020,3DD.0077DA4E7F,NA,ST,2019-09-04T14:30:00Z,F,H,570,1.1,2,NA,SN
BY20,2020,3DD.0077DA762A,NA,ST,2019-09-05T07:02:00Z,F,H,710,1.2,3,AD,NA
BY20,2020,3DD.0077DA7DF3,NA,ST,2019-09-05T07:27:00Z,F,W,700,R.2,NA,NA,NA
BY20,2020,3DD.0077DA48A0,NA,ST,2019-09-05T07:29:00Z,M,H,550,1.1,2,AD,NA
BY20,2020,3DD.0077DA93C7,NA,ST,2019-09-05T07:50:00Z,F,H,550,1.1,2,NA,NA
BY20,2020,3DD.0077D9FF20,NA,ST,2019-09-05T08:08:00Z,F,W,590,2.1,3,NA,NA
BY20,2020,3DD.0077DA48A2,NA,ST,2019-09-05T08:49:00Z,F,H,690,1.2,3,AD,NA
BY20,2020,3DD.0077D9E661,NA,ST,2019-09-05T09:07:00Z,F,W,610,R.1,NA,NA,NA
BY20,2020,3DD.0077DA5CFC,NA,ST,2019-09-05T09:27:00Z,M,H,600,1.1,2,AD,NA
BY20,2020,3DD.0077DA4E2E,NA,ST,2019-09-05T10:24:00Z,F,H,700,1.2,3,NA,NA
BY20,2020,3DD.0077D9D602,NA,ST,2019-09-05T11:01:00Z,M,W,690,2.2,4,NA,NA
BY20,2020,3DD.0077DA4895,NA,ST,2019-09-05T11:47:00Z,F,H,710,1.2,3,AD,NA
BY20,2020,3DD.0077D9B07B,NA,ST,2019-09-05T11:50:00Z,F,W,600,2.1,3,NA,NA
BY20,2020,3DD.0077DA9FEE,NA,ST,2019-09-05T12:01:00Z,F,W,530,2.1,3,NA,NA
BY20,2020,3DD.0077DA930F,NA,ST,2019-09-05T12:04:00Z,F,W,580,2.1,3,NA,NA
BY20,2020,3DD.0077DA6F8A,NA,ST,2019-09-05T12:18:00Z,F,W,610,2.1,3,NA,NA
BY20,2020,3DD.0077DA69CF,NA,ST,2019-09-05T12:26:00Z,F,W,530,W1.1,NA,NA,NA
BY20,2020,3DD.003BC721E8,NA,ST,2019-09-05T12:52:00Z,M,H,740,1.2,3,NA,BD
BY20,2020,3DD.0077DA69B5,NA,ST,2019-09-05T13:09:00Z,M,H,590,1.1,2,AD,NA
BY20,2020,3DD.0077D99F0F,NA,ST,2019-09-05T13:20:00Z,F,W,590,3.1,4,NA,NA
BY20,2020,3DD.0077DA92C8,NA,ST,2019-09-05T13:41:00Z,F,W,530,R.1,NA,NA,NA
BY20,2020,3DD.0077DA9FCF,NA,ST,2019-09-05T13:49:00Z,M,W,620,2.1,3,NA,NA
BY20,2020,3DD.0077DAA5F0,NA,ST,2019-09-05T14:00:00Z,F,W,580,2.1,3,NA,NA
BY20,2020,3DD.0077DA244D,NA,ST,2019-09-05T14:13:00Z,F,H,710,1.2,3,AD,NA
BY20,2020,3DD.0077D98940,NA,ST,2019-09-05T14:23:00Z,F,H,740,1.2,3,AD,NA
BY20,2020,3DD.0077DA936D,NA,ST,2019-09-05T14:45:00Z,M,H,670,1.2,3,AD,NA
BY20,2020,3DD.0077D9C8A7,NA,ST,2019-09-09T07:35:00Z,F,H,690,1.2,3,AD,NA
BY20,2020,3DD.0077DA7FDD,NA,ST,2019-09-09T08:30:00Z,F,H,560,1.1,2,AD,NA
BY20,2020,3DD.0077D99F5F,NA,ST,2019-09-09T08:31:00Z,F,W,600,2.1,3,NA,NA
BY20,2020,3DD.0077D9AE27,NA,ST,2019-09-09T08:33:00Z,M,W,580,2.1,3,NA,NA
BY20,2020,3DD.0077DA67E8,NA,ST,2019-09-09T09:30:00Z,F,W,610,2.1,3,NA,NA
BY20,2020,3DD.0077DA4E8D,NA,ST,2019-09-09T09:33:00Z,M,H,660,1.1,2,AD,NA
BY20,2020,3DD.0077DA92B1,NA,ST,2019-09-09T09:41:00Z,M,H,730,1.2,3,AD,NA
BY20,2020,3DD.0077D9BBD1,NA,ST,2019-09-09T09:51:00Z,F,W,570,2.1,3,NA,NA
BY20,2020,3DD.0077DA56DB,NA,ST,2019-09-09T10:01:00Z,F,W,700,2.2,4,NA,NA
BY20,2020,3DD.0077DA7C63,NA,ST,2019-09-09T10:03:00Z,F,W,540,R.1,NA,NA,NA
BY20,2020,3DD.0077D9AE17,NA,ST,2019-09-09T10:07:00Z,M,H,710,1.2,3,NA,BD
BY20,2020,3DD.0077DA4151,NA,ST,2019-09-09T10:12:00Z,F,H,700,1.2,3,AD,NA
BY20,2020,3DD.0077DA6280,NA,ST,2019-09-09T10:21:00Z,M,W,590,2.1,3,NA,NA
BY20,2020,3DD.0077DA5313,NA,ST,2019-09-09T10:23:00Z,F,W,580,R.1,NA,NA,NA
BY20,2020,3DD.0077DA335E,NA,ST,2019-09-09T10:33:00Z,F,H,550,1.1,2,AD,NA
BY20,2020,3DD.0077DA9E78,NA,ST,2019-09-09T10:45:00Z,F,W,590,2.1,3,NA,NA
BY20,2020,3DD.0077DA2461,NA,ST,2019-09-09T10:52:00Z,F,W,590,2.1,3,NA,NA
BY20,2020,3DD.0077DA395F,NA,ST,2019-09-09T12:08:00Z,M,H,580,1.1,2,AD,NA
BY20,2020,3DD.0077DAAE34,NA,ST,2019-09-09T12:23:00Z,F,H,570,1.1,2,AD,SN
BY20,2020,3DD.0077DA6832,NA,ST,2019-09-09T12:25:00Z,M,H,550,1.1,2,AD,NA
BY20,2020,3DD.0077DAAF47,NA,ST,2019-09-09T12:27:00Z,F,W,620,2.1,3,NA,NA
BY20,2020,3DD.0077DA71E3,NA,ST,2019-09-09T12:29:00Z,M,H,600,1.1,2,NA,SN
BY20,2020,3DD.0077DA981F,NA,ST,2019-09-09T12:49:00Z,M,W,600,R.1,NA,NA,NA
BY20,2020,3DD.0077DA9F63,NA,ST,2019-09-09T13:38:00Z,F,W,580,2.1,3,NA,NA
BY20,2020,3DD.0077DAA5EB,NA,ST,2019-09-09T14:10:00Z,F,H,680,1.2,3,AD,NA
BY20,2020,3DD.0077D9BBE6,NA,ST,2019-09-09T14:13:00Z,F,H,610,1.1,2,AD,NA
BY20,2020,3DD.0077DA8C5A,NA,ST,2019-09-09T14:30:00Z,F,W,520,2.1,3,NA,NA
BY20,2020,3DD.0077DA4590,NA,ST,2019-09-09T14:45:00Z,F,H,560,1.1,2,AD,NA
BY20,2020,3DD.0077DA7024,NA,ST,2019-09-09T14:56:00Z,F,H,660,1.2,3,AD,NA
BY20,2020,3DD.0077DA2DCC,NA,ST,2019-09-11T07:52:00Z,F,W,700,2.2,4,NA,NA
BY20,2020,3DD.0077DA0A67,NA,ST,2019-09-11T08:19:00Z,M,W,700,W1.2,NA,NA,NA
BY20,2020,3DD.0077D99FBB,NA,ST,2019-09-11T08:21:00Z,F,W,600,2.1,3,NA,NA
BY20,2020,3DD.0077DA002D,NA,ST,2019-09-11T09:00:00Z,F,W,730,2.2,4,NA,NA
BY20,2020,3DD.0077D9BC7E,NA,ST,2019-09-11T09:19:00Z,F,W,630,2.1,3,NA,NA
BY20,2020,3DD.0077DA340A,NA,ST,2019-09-11T09:23:00Z,F,H,740,1.2,3,AD,SN
BY20,2020,3DD.00776E5FCE,NA,ST,2019-09-11T09:32:00Z,F,W,610,3.1,4,NA,NA
BY20,2020,3DD.0077DA7FD2,NA,ST,2019-09-11T09:36:00Z,F,H,660,1.2,3,AD,NA
BY20,2020,3DD.0077DA4D0E,NA,ST,2019-09-11T10:28:00Z,F,H,710,1.2,3,AD,NA
BY20,2020,3DD.0077D9BD2B,NA,ST,2019-09-11T11:56:00Z,F,W,690,R.2,NA,NA,NA
BY20,2020,3DD.0077DA6E22,NA,ST,2019-09-11T11:57:00Z,F,H,580,1.1,2,AD,NA
BY20,2020,3DD.0077DA2937,NA,ST,2019-09-11T12:01:00Z,M,H,630,1.1,2,AD,NA
BY20,2020,3DD.0077DA7152,NA,ST,2019-09-11T12:27:00Z,M,W,670,2.1,3,NA,NA
BY20,2020,3DD.0077DA8DF7,NA,ST,2019-09-11T12:58:00Z,M,W,600,R.1,NA,NA,NA
BY20,2020,3DD.0077DA7181,NA,ST,2019-09-11T13:45:00Z,M,H,560,1.1,2,AD,NA
BY20,2020,3DD.0077DA8479,NA,ST,2019-09-11T13:47:00Z,F,W,560,2.1,3,NA,NA
BY20,2020,3DD.0077DA610D,NA,ST,2019-09-11T13:57:00Z,M,W,630,3.1,4,NA,NA
BY20,2020,3DD.0077DA9FDC,NA,ST,2019-09-11T14:18:00Z,F,W,550,2.1,3,NA,NA
BY20,2020,3DD.0077DA3EA0,NA,ST,2019-09-11T14:36:00Z,F,H,650,1.2,3,AD,NA
BY20,2020,3DD.0077DAA424,NA,ST,2019-09-11T14:39:00Z,M,H,540,1.1,2,AD,SN
BY20,2020,3DD.0077DA4D4F,NA,ST,2019-09-11T14:57:00Z,F,H,530,R.1,NA,AD,SN
BY20,2020,3DD.0077DA8C7F,NA,ST,2019-09-11T15:17:00Z,F,W,580,3.1,4,NA,NA
BY20,2020,3DD.0077D9D88C,NA,ST,2019-09-11T15:20:00Z,M,W,550,3.1,4,NA,NA
BY20,2020,3DD.0077DA4DA0,NA,ST,2019-09-11T15:36:00Z,M,H,730,1.2,3,AD,NA
BY20,2020,3DD.0077DA33CF,NA,ST,2019-09-11T15:39:00Z,F,W,560,2.1,3,NA,NA
BY20,2020,3DD.0077DA8DA1,NA,ST,2019-09-13T07:54:00Z,F,H,550,1.1,2,AD,NA
BY20,2020,3DD.0077DA4756,NA,ST,2019-09-13T08:46:00Z,M,H,700,1.2,3,NA,SN
BY20,2020,3DD.0077DA9FBA,NA,ST,2019-09-13T09:25:00Z,F,H,700,1.2,3,AD,NA
BY20,2020,3DD.0077DA3485,NA,ST,2019-09-13T10:07:00Z,F,H,580,1.1,2,AD,NA
BY20,2020,3DD.0077DA7E6D,NA,ST,2019-09-13T10:32:00Z,M,W,580,R.1,NA,NA,NA
BY20,2020,3DD.0077DA859A,NA,ST,2019-09-13T10:39:00Z,F,H,690,1.2,3,AD,SN
BY20,2020,3DD.0077DAA9EB,NA,ST,2019-09-13T11:08:00Z,M,H,520,R,NA,AD,SN
BY20,2020,3DD.0077D9E427,NA,ST,2019-09-13T12:28:00Z,M,W,670,2.1,3,NA,NA
BY20,2020,3DD.0077DA62A3,NA,ST,2019-09-13T12:51:00Z,F,H,640,1.2,3,AD,NA
BY20,2020,3DD.003BE3E78A,NA,ST,2019-09-13T13:08:00Z,F,H,710,1.2,3,AD,SN
BY20,2020,3DD.0077DA93B8,NA,ST,2019-09-13T13:24:00Z,M,H,570,1.1,2,AD,NA
BY20,2020,3DD.0077DA9A70,NA,ST,2019-09-13T13:35:00Z,F,H,750,1.3,4,AD,NA
BY20,2020,3DD.0077DA4071,NA,ST,2019-09-13T13:37:00Z,M,H,600,1.1,2,AD,NA
BY20,2020,3DD.003C0447A2,NA,ST,2019-09-13T13:48:00Z,M,H,610,1.1,2,AD,SN
BY20,2020,3DD.0077A033A6,NA,ST,2019-09-13T14:11:00Z,M,H,660,1.2,3,NA,NA
BY20,2020,3DD.0077A03B6A,NA,ST,2019-09-13T14:18:00Z,M,H,630,1.1,2,AD,NA
BY20,2020,3DD.0077A04370,NA,ST,2019-09-13T14:31:00Z,M,W,700,2.2,4,NA,NA
BY20,2020,3DD.0077A057EC,NA,ST,2019-09-13T15:05:00Z,F,W,590,3.1,4,NA,NA
BY20,2020,3DD.00779FF366,NA,ST,2019-09-13T15:26:00Z,M,H,520,1.1,2,AD,NA
BY20,2020,3DD.0077A0F0F6,NA,ST,2019-09-16T07:39:00Z,F,W,600,2.1,3,NA,NA
BY20,2020,3DD.0077A0658F,NA,ST,2019-09-16T08:09:00Z,M,H,600,1.1,2,NA,NA
BY20,2020,3DD.0077A0D30B,NA,ST,2019-09-16T08:11:00Z,M,H,610,2.1,3,NA,SN
BY20,2020,3DD.0077A0B690,NA,ST,2019-09-16T08:25:00Z,M,H,750,1.2,3,AD,NA
BY20,2020,3DD.0077A0DE8F,NA,ST,2019-09-16T08:35:00Z,M,W,640,R.1,NA,NA,NA
BY20,2020,3DD.0077A10870,NA,ST,2019-09-16T09:13:00Z,F,H,550,R.1,NA,AD,SN
BY20,2020,3DD.0077A03B11,NA,ST,2019-09-16T09:15:00Z,M,W,640,2.1,3,NA,NA
BY20,2020,3DD.0077A072C1,NA,ST,2019-09-16T09:16:00Z,F,H,560,1.1,2,AD,NA
BY20,2020,3DD.0077A09547,NA,ST,2019-09-16T09:25:00Z,F,H,700,1.2,3,AD,NA
BY20,2020,3DD.0077A02E21,NA,ST,2019-09-16T09:37:00Z,M,H,600,1.1,2,AD,NA
BY20,2020,3DD.0077A03355,NA,ST,2019-09-16T09:40:00Z,M,H,610,1.1,2,AD,NA
BY20,2020,3DD.0077A0FC35,NA,ST,2019-09-16T09:45:00Z,F,H,550,1.1,2,AD,NA
BY20,2020,3DD.0077A10D1C,NA,ST,2019-09-16T09:47:00Z,F,H,670,1.2,3,AD,NA
BY20,2020,3DD.0077A06597,NA,ST,2019-09-16T10:10:00Z,F,W,570,2.1,3,NA,NA
BY20,2020,3DD.0077A02426,NA,ST,2019-09-16T10:14:00Z,F,W,520,2.1,3,NA,NA
BY20,2020,3DD.0077A0AAB6,NA,ST,2019-09-16T10:25:00Z,F,W,660,2.2,4,NA,NA
BY20,2020,3DD.0077A0209C,NA,ST,2019-09-16T12:13:00Z,M,W,700,2.2,4,NA,NA
BY20,2020,3DD.0077A0EFA2,NA,ST,2019-09-16T12:15:00Z,F,W,700,R.2,NA,NA,NA
BY20,2020,3DD.0077A10CCA,NA,ST,2019-09-16T12:15:00Z,F,H,630,1.1,2,AD,NA
BY20,2020,3DD.0077A06597,NA,ST,2019-09-16T12:49:00Z,F,W,570,NS,NA,NA,NA
BY20,2020,3DD.0077A0A1BC,NA,ST,2019-09-16T13:02:00Z,F,H,590,1.1,2,AD,NA
BY20,2020,3DD.0077A0C764,NA,ST,2019-09-16T13:34:00Z,F,W,740,W1.2,NA,NA,NA
BY20,2020,3DD.0077A0A0B4,NA,ST,2019-09-16T14:43:00Z,F,W,670,2.2,4,NA,NA
BY20,2020,3DD.0077A05CDC,NA,ST,2019-09-16T15:09:00Z,F,W,600,2.1,3,NA,NA
BY20,2020,3DD.0077A04065,NA,ST,2019-09-16T15:28:00Z,F,H,700,1.2,3,AD,NA
BY20,2020,3DD.0077A019F2,NA,ST,2019-09-16T15:46:00Z,F,H,730,1.2,3,NA,SN
BY20,2020,3DD.0077A0AC30,NA,ST,2019-09-16T15:47:00Z,F,H,690,1.2,3,AD,NA
BY20,2020,3DD.0077A0BB17,NA,ST,2019-09-16T15:59:00Z,M,W,580,2.1,3,NA,NA
BY20,2020,3DD.0077A0EEC1,NA,ST,2019-09-16T16:01:00Z,F,H,560,1.1,2,AD,NA
BY20,2020,3DD.0077A0129A,NA,ST,2019-09-18T07:34:00Z,F,W,740,R.2,NA,NA,NA
BY20,2020,3DD.0077A057F6,NA,ST,2019-09-18T08:47:00Z,M,H,500,1.1,2,NA,SN
BY20,2020,3DD.0077A06413,NA,ST,2019-09-18T10:53:00Z,M,W,620,2.1,3,NA,NA
BY20,2020,3DD.00779FB8FD,NA,ST,2019-09-18T11:26:00Z,F,W,710,2.2,4,NA,NA
BY20,2020,3DD.0077A05946,NA,ST,2019-09-18T11:34:00Z,M,H,540,1.1,2,AD,NA
BY20,2020,3DD.0077A0A15E,NA,ST,2019-09-18T11:56:00Z,F,W,750,R.2,NA,NA,NA
BY20,2020,3DD.0077A11F2E,NA,ST,2019-09-18T11:58:00Z,M,H,560,1.1,2,AD,NA
BY20,2020,3DD.0077A0E397,NA,ST,2019-09-18T12:09:00Z,M,H,720,1.3,4,AD,SN
BY20,2020,3DD.0077A109DA,NA,ST,2019-09-18T12:13:00Z,M,H,570,1.1,2,AD,NA
BY20,2020,3DD.0077A0EE88,NA,ST,2019-09-18T12:29:00Z,F,W,680,2.2,4,NA,NA
BY20,2020,3DD.0077A039E4,NA,ST,2019-09-18T12:36:00Z,M,W,610,2.1,3,NA,NA
BY20,2020,3DD.0077A03588,NA,ST,2019-09-18T12:47:00Z,F,H,690,1.2,3,AD,NA
BY20,2020,3DD.0077A048B3,NA,ST,2019-09-18T12:50:00Z,M,H,600,1.1,2,AD,NA
BY20,2020,3DD.0077A0E059,NA,ST,2019-09-18T12:56:00Z,F,H,710,1.2,3,NA,NA
BY20,2020,3DD.0077A03BC7,NA,ST,2019-09-18T13:13:00Z,M,W,590,1.1,2,NA,NA
BY20,2020,3DD.0077A0A261,NA,ST,2019-09-18T13:15:00Z,F,H,640,1.2,3,AD,NA
BY20,2020,3DD.0077A02E13,NA,ST,2019-09-18T13:19:00Z,F,H,650,1.2,3,AD,NA
BY20,2020,3DD.0077A10CEE,NA,ST,2019-09-18T13:42:00Z,M,H,490,1.1,2,AD,SN
BY20,2020,3DD.0077A0C8FF,NA,ST,2019-09-18T13:48:00Z,F,W,570,2.1,3,NA,NA
BY20,2020,3DD.0077A0C894,NA,ST,2019-09-18T13:51:00Z,M,W,630,2.1,3,NA,NA
BY20,2020,3DD.0077A114AE,NA,ST,2019-09-18T14:09:00Z,M,H,610,1.1,2,AD,NA
BY20,2020,3DD.0077A01A0B,NA,ST,2019-09-18T14:21:00Z,F,W,660,2.2,4,NA,NA
BY20,2020,3DD.0077A019E5,NA,ST,2019-09-18T14:25:00Z,F,W,600,2.1,3,NA,NA
BY20,2020,3DD.0077A0B9E6,NA,ST,2019-09-18T14:31:00Z,F,W,570,2.1,3,NA,NA
BY20,2020,3DD.0077A122DA,NA,ST,2019-09-18T14:32:00Z,F,H,540,R.1,NA,AD,NA
BY20,2020,3DD.0077A06A28,NA,ST,2019-09-18T14:33:00Z,F,H,550,1.1,2,AD,SN
BY20,2020,3DD.0077A0D26C,NA,ST,2019-09-18T14:35:00Z,M,W,610,2.1,3,NA,NA
BY20,2020,3DD.0077A10AB6,NA,ST,2019-09-18T14:36:00Z,F,W,690,R.2,NA,NA,NA
BY20,2020,3DD.0077A0257F,NA,ST,2019-09-18T14:43:00Z,F,W,760,2.2,4,NA,NA
BY20,2020,3DD.0077A0ADEE,NA,ST,2019-09-18T14:46:00Z,F,W,640,2.2,4,NA,NA
BY20,2020,3DD.00779FF657,NA,ST,2019-09-18T14:53:00Z,M,H,570,1.1,2,AD,NA
BY20,2020,3DD.0077A0F03B,NA,ST,2019-09-18T14:58:00Z,F,H,760,1.2,3,AD,NA
BY20,2020,3DD.0077A07644,NA,ST,2019-09-18T15:01:00Z,M,H,570,1.1,2,AD,NA
BY20,2020,3DD.0077A0ACA2,NA,ST,2019-09-18T15:05:00Z,M,H,580,1.1,2,AD,NA
BY20,2020,3DD.0077A1183F,NA,ST,2019-09-18T15:14:00Z,F,H,530,1.1,2,AD,SN
BY20,2020,3DD.0077A0E266,NA,ST,2019-09-18T15:22:00Z,M,W,620,2.1,3,NA,NA
BY20,2020,3DD.0077A035AA,NA,ST,2019-09-18T15:43:00Z,F,H,660,1.2,3,AD,NA
BY20,2020,3DD.0077A049FF,NA,ST,2019-09-18T15:51:00Z,F,H,700,1.2,3,AD,NA
BY20,2020,3DD.0077A10B1E,NA,ST,2019-09-18T15:53:00Z,M,H,530,1.1,2,AD,NA
BY20,2020,3DD.0077A0D7A7,NA,ST,2019-09-18T15:55:00Z,F,W,750,3.2,5,NA,NA
BY20,2020,3DD.0077A09581,NA,ST,2019-09-20T07:47:00Z,F,W,590,2.1,3,NA,NA
BY20,2020,3DD.0077A0565D,NA,ST,2019-09-20T07:58:00Z,M,H,560,1.1,2,AD,NA
BY20,2020,3DD.0077A0C648,NA,ST,2019-09-20T08:12:00Z,F,H,720,1.2,3,AD,NA
BY20,2020,3DD.0077A0A270,NA,ST,2019-09-20T08:46:00Z,M,W,640,2.1,3,NA,NA
BY20,2020,3DD.0077A0D3B4,NA,ST,2019-09-20T08:50:00Z,F,H,680,1.2,3,NA,SN
BY20,2020,3DD.0077A116D3,NA,ST,2019-09-20T09:05:00Z,F,W,740,2.2,4,NA,NA
BY20,2020,3DD.00779FFF6C,NA,ST,2019-09-20T09:14:00Z,F,H,630,1.2,3,AD,NA
BY20,2020,3DD.0077A09611,NA,ST,2019-09-20T09:21:00Z,F,W,690,R.2,NA,NA,NA
BY20,2020,3DD.0077A04050,NA,ST,2019-09-20T09:24:00Z,F,H,690,1.2,3,AD,NA
BY20,2020,3DD.0077A02E0C,NA,ST,2019-09-20T09:40:00Z,F,W,620,2.1,3,NA,NA
BY20,2020,3DD.0077A05CCE,NA,ST,2019-09-20T09:43:00Z,F,H,510,R.1,NA,AD,NA
BY20,2020,3DD.0077A0F1A1,NA,ST,2019-09-20T10:04:00Z,M,W,590,3.1,4,NA,NA
BY20,2020,3DD.0077A10AC0,NA,ST,2019-09-20T10:25:00Z,F,H,700,1.2,3,NA,SN
BY20,2020,3DD.0077A09623,NA,ST,2019-09-20T10:43:00Z,F,W,600,2.1,3,NA,NA
BY20,2020,3DD.00779FE4C5,NA,ST,2019-09-20T10:54:00Z,M,H,590,1.1,2,AD,NA
BY20,2020,3DD.0077A12178,NA,ST,2019-09-20T11:09:00Z,F,H,730,1.2,3,AD,NA
BY20,2020,3DD.0077A11FA9,NA,ST,2019-09-20T11:10:00Z,M,H,510,1.1,2,NA,SN
BY20,2020,3DD.0077A0C973,NA,ST,2019-09-20T11:12:00Z,M,W,580,R.1,NA,NA,NA
BY20,2020,3DD.0077A05F81,NA,ST,2019-09-20T11:40:00Z,F,W,580,2.1,3,NA,NA
BY20,2020,3DD.0077A0485A,NA,ST,2019-09-20T12:10:00Z,F,H,570,1.1,2,AD,NA
BY20,2020,3DD.0077A096FB,NA,ST,2019-09-20T12:24:00Z,M,H,570,1.1,2,NA,NA
BY20,2020,3DD.0077A051BE,NA,ST,2019-09-20T12:31:00Z,F,H,670,1.2,3,AD,NA
BY20,2020,3DD.0077A03ABF,NA,ST,2019-09-20T12:38:00Z,F,W,720,R.2,NA,NA,NA
BY20,2020,3DD.0077A0C9DE,NA,ST,2019-09-20T12:45:00Z,M,W,550,2.1,3,NA,NA
BY20,2020,3DD.0077A0E03C,NA,ST,2019-09-20T12:49:00Z,M,W,630,2.1,3,NA,NA
BY20,2020,3DD.0077A05F23,NA,ST,2019-09-20T13:04:00Z,M,W,570,2.1,3,NA,NA
BY20,2020,3DD.0077A06545,NA,ST,2019-09-20T13:24:00Z,F,H,690,1.2,3,AD,NA
BY20,2020,3DD.0077DA3466,NA,ST,2019-09-20T14:23:00Z,F,H,400,1.0,1,AD,NA
BY20,2020,3DD.0077D9ACE7,NA,ST,2019-09-20T14:30:00Z,F,W,540,1.1,2,NA,NA
BY20,2020,3DD.0077DA62A0,NA,ST,2019-09-20T14:32:00Z,M,W,580,2.1,3,NA,NA
BY20,2020,3DD.0077DA611C,NA,ST,2019-09-20T14:41:00Z,F,H,700,1.2,3,AD,NA
BY20,2020,3DD.0077DA40A8,NA,ST,2019-09-20T14:59:00Z,F,W,580,2.1,3,NA,NA
BY20,2020,3DD.0077DA7DFF,NA,ST,2019-09-20T15:08:00Z,M,W,700,W1.2,NA,NA,NA
BY20,2020,3DD.0077DA4D35,NA,ST,2019-09-23T07:51:00Z,F,H,670,1.2,3,AD,NA
BY20,2020,3DD.003BFD140F,NA,ST,2019-09-23T08:16:00Z,F,H,720,1.2,3,AD,NA
BY20,2020,3DD.0077DA5AC1,NA,ST,2019-09-23T08:37:00Z,M,H,570,1.1,2,NA,SN
BY20,2020,3DD.0077DA76DB,NA,ST,2019-09-23T08:41:00Z,F,W,620,R.2,NA,NA,NA
BY20,2020,3DD.0077DAA009,NA,ST,2019-09-23T08:43:00Z,M,H,700,1.2,3,NA,NA
BY20,2020,3DD.0077DA618E,NA,ST,2019-09-23T08:46:00Z,M,H,700,1.2,3,AD,NA
BY20,2020,3DD.003BE67817,NA,ST,2019-09-23T09:16:00Z,M,H,620,1.1,2,AD,SN
BY20,2020,3DD.0077D9C896,NA,ST,2019-09-23T09:30:00Z,F,W,570,R.1,NA,NA,NA
BY20,2020,3DD.0077DA4CF3,NA,ST,2019-09-23T09:34:00Z,M,H,600,1.1,2,AD,NA
BY20,2020,3DD.0077DA3B48,NA,ST,2019-09-23T10:06:00Z,M,W,600,R.1,NA,NA,NA
BY20,2020,3DD.0077DA7038,NA,ST,2019-09-23T10:07:00Z,F,H,630,1.1,2,NA,NA
BY20,2020,3DD.0077DA84FF,NA,ST,2019-09-23T10:27:00Z,F,W,760,2.2,4,NA,NA
BY20,2020,3DD.0077DA09A3,NA,ST,2019-09-23T10:36:00Z,F,W,740,R.2,NA,NA,NA
BY20,2020,3DD.0077D9BC3B,NA,ST,2019-09-23T10:49:00Z,F,H,620,1.1,2,AD,NA
BY20,2020,3DD.0077DA9FB4,NA,ST,2019-09-23T10:55:00Z,F,H,540,1.1,2,AD,NA
BY20,2020,3DD.0077DA4D9E,NA,ST,2019-09-23T11:04:00Z,F,H,710,1.2,3,AD,NA
BY20,2020,3DD.0077DA8C2D,NA,ST,2019-09-23T11:16:00Z,M,W,550,2.1,3,NA,NA
